item_type,item_id,source_card_id,target_card_id,review_priority,status,net_score,review_reasons,blocked_until,recommended_next_action
candidate_edge,G-BT14-018TH->G-BT12-066TH,G-BT14-018TH,G-BT12-066TH,P2_candidate_edge_review,synergy,9,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT09-058TH,G-BT10-026TH,G-BT09-058TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT09-060TH,G-BT10-026TH,G-BT09-060TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT09-062TH,G-BT10-026TH,G-BT09-062TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT12-005TH,G-BT10-026TH,G-BT12-005TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT12-031TH,G-BT10-026TH,G-BT12-031TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT12-065TH,G-BT10-026TH,G-BT12-065TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-BT12-069TH,G-BT10-026TH,G-BT12-069TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-TD10-010TH,G-BT10-026TH,G-TD10-010TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-026TH->G-TD10-018TH,G-BT10-026TH,G-TD10-018TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT09-058TH,G-BT12-001TH,G-BT09-058TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT09-060TH,G-BT12-001TH,G-BT09-060TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT09-062TH,G-BT12-001TH,G-BT09-062TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT12-065TH,G-BT12-001TH,G-BT12-065TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT12-066TH,G-BT12-001TH,G-BT12-066TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-BT12-069TH,G-BT12-001TH,G-BT12-069TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-001TH->G-TD10-018TH,G-BT12-001TH,G-TD10-018TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT09-056TH,G-BT12-030TH,G-BT09-056TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT09-058TH,G-BT12-030TH,G-BT09-058TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT09-060TH,G-BT12-030TH,G-BT09-060TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT09-062TH,G-BT12-030TH,G-BT09-062TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT12-005TH,G-BT12-030TH,G-BT12-005TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT12-031TH,G-BT12-030TH,G-BT12-031TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT12-065TH,G-BT12-030TH,G-BT12-065TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT12-066TH,G-BT12-030TH,G-BT12-066TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-BT12-069TH,G-BT12-030TH,G-BT12-069TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-TD10-010TH,G-BT12-030TH,G-TD10-010TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-030TH->G-TD10-018TH,G-BT12-030TH,G-TD10-018TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT09-056TH,G-BT14-032TH,G-BT09-056TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT09-058TH,G-BT14-032TH,G-BT09-058TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT09-060TH,G-BT14-032TH,G-BT09-060TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT09-062TH,G-BT14-032TH,G-BT09-062TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT12-005TH,G-BT14-032TH,G-BT12-005TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT12-031TH,G-BT14-032TH,G-BT12-031TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT12-065TH,G-BT14-032TH,G-BT12-065TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT12-066TH,G-BT14-032TH,G-BT12-066TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-BT12-069TH,G-BT14-032TH,G-BT12-069TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-TD10-010TH,G-BT14-032TH,G-TD10-010TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT14-032TH->G-TD10-018TH,G-BT14-032TH,G-TD10-018TH,P2_candidate_edge_review,synergy,8,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-BT09-058TH,G-BT09-013TH,G-BT09-058TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-BT09-060TH,G-BT09-013TH,G-BT09-060TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-BT09-062TH,G-BT09-013TH,G-BT09-062TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-BT12-065TH,G-BT09-013TH,G-BT12-065TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-BT12-066TH,G-BT09-013TH,G-BT12-066TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT09-013TH->G-TD10-010TH,G-BT09-013TH,G-TD10-010TH,P2_candidate_edge_review,synergy,6,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-BT09-058TH,G-BT10-052TH,G-BT09-058TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-BT09-060TH,G-BT10-052TH,G-BT09-060TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-BT09-062TH,G-BT10-052TH,G-BT09-062TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-BT12-065TH,G-BT10-052TH,G-BT12-065TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-BT12-066TH,G-BT10-052TH,G-BT12-066TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-052TH->G-TD10-010TH,G-BT10-052TH,G-TD10-010TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-BT09-058TH,G-BT12-062TH,G-BT09-058TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-BT09-060TH,G-BT12-062TH,G-BT09-060TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-BT09-062TH,G-BT12-062TH,G-BT09-062TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-BT12-065TH,G-BT12-062TH,G-BT12-065TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-BT12-069TH,G-BT12-062TH,G-BT12-069TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-TD10-010TH,G-BT12-062TH,G-TD10-010TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT12-062TH->G-TD10-018TH,G-BT12-062TH,G-TD10-018TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-BT09-058TH,G-TD10-015TH,G-BT09-058TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-BT09-060TH,G-TD10-015TH,G-BT09-060TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-BT09-062TH,G-TD10-015TH,G-BT09-062TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-BT12-065TH,G-TD10-015TH,G-BT12-065TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-BT12-066TH,G-TD10-015TH,G-BT12-066TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-TD10-015TH->G-TD10-010TH,G-TD10-015TH,G-TD10-010TH,P2_candidate_edge_review,synergy,5,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-001TH->G-BT09-058TH,G-BT10-001TH,G-BT09-058TH,P2_candidate_edge_review,synergy,3,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-001TH->G-BT09-060TH,G-BT10-001TH,G-BT09-060TH,P2_candidate_edge_review,synergy,3,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-001TH->G-BT09-062TH,G-BT10-001TH,G-BT09-062TH,P2_candidate_edge_review,synergy,3,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
candidate_edge,G-BT10-001TH->G-BT12-065TH,G-BT10-001TH,G-BT12-065TH,P2_candidate_edge_review,synergy,3,sixth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m56_03,human_recipe_selection;m56_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m56_03_advisory_recipe_draft
