item_type,item_id,source_card_id,target_card_id,review_priority,status,net_score,review_reasons,blocked_until,recommended_next_action
candidate_edge,BT03-070TH->BT02-033TH,BT03-070TH,BT02-033TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-070TH->TD04-011TH,BT03-070TH,TD04-011TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-065TH->BT02-033TH,BT09-065TH,BT02-033TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-065TH->TD04-011TH,BT09-065TH,TD04-011TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->BT02-033TH,EB05-003TH,BT02-033TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->TD04-011TH,EB05-003TH,TD04-011TH,P2_candidate_edge_review,synergy,10,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-037TH->BT02-066TH,BT03-037TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-037TH->BT09-063TH,BT03-037TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-037TH->BT09-067TH,BT03-037TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-037TH->EB05-026TH,BT03-037TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-069TH->BT02-033TH,BT03-069TH,BT02-033TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-069TH->TD04-011TH,BT03-069TH,TD04-011TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT05-068TH->BT02-066TH,BT05-068TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT05-068TH->BT09-063TH,BT05-068TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT05-068TH->BT09-067TH,BT05-068TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT05-068TH->EB05-026TH,BT05-068TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-006TH->BT02-066TH,BT07-006TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-006TH->BT09-063TH,BT07-006TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-006TH->BT09-067TH,BT07-006TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-006TH->EB05-026TH,BT07-006TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-039TH->BT02-066TH,BT07-039TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-039TH->BT09-063TH,BT07-039TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-039TH->BT09-067TH,BT07-039TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-039TH->EB05-026TH,BT07-039TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->BT02-066TH,BT09-069TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->BT09-063TH,BT09-069TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->BT09-067TH,BT09-069TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->EB05-026TH,BT09-069TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB01-006TH->BT02-033TH,EB01-006TH,BT02-033TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB01-006TH->TD04-011TH,EB01-006TH,TD04-011TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->BT02-066TH,EB05-003TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->BT09-063TH,EB05-003TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->BT09-067TH,EB05-003TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-003TH->EB05-026TH,EB05-003TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-021TH->BT02-033TH,EB05-021TH,BT02-033TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-021TH->TD04-011TH,EB05-021TH,TD04-011TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-024TH->BT02-066TH,EB05-024TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-024TH->BT09-063TH,EB05-024TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-024TH->BT09-067TH,EB05-024TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-024TH->EB05-026TH,EB05-024TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-028TH->BT02-066TH,EB05-028TH,BT02-066TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-028TH->BT09-063TH,EB05-028TH,BT09-063TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-028TH->BT09-067TH,EB05-028TH,BT09-067TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB05-028TH->EB05-026TH,EB05-028TH,EB05-026TH,P2_candidate_edge_review,synergy,9,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-027TH->BT03-069TH,BT01-027TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-027TH->BT07-093TH,BT01-027TH,BT07-093TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-027TH->BT07-094TH,BT01-027TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-027TH->EB05-018TH,BT01-027TH,EB05-018TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-027TH->EB05-021TH,BT01-027TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-055TH->BT03-069TH,BT01-055TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-055TH->BT07-094TH,BT01-055TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT01-055TH->EB05-021TH,BT01-055TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-006TH->BT02-033TH,BT03-006TH,BT02-033TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT03-006TH->TD04-011TH,BT03-006TH,TD04-011TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-093TH->BT03-069TH,BT07-093TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-093TH->BT07-094TH,BT07-093TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT07-093TH->EB05-021TH,BT07-093TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-012TH->BT03-069TH,BT09-012TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-012TH->BT07-094TH,BT09-012TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-012TH->EB05-021TH,BT09-012TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-066TH->BT03-069TH,BT09-066TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-066TH->BT07-094TH,BT09-066TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-066TH->EB05-021TH,BT09-066TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->BT03-069TH,BT09-069TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->BT07-094TH,BT09-069TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,BT09-069TH->EB05-021TH,BT09-069TH,EB05-021TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB01-033TH->BT03-069TH,EB01-033TH,BT03-069TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB01-033TH->BT07-093TH,EB01-033TH,BT07-093TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
candidate_edge,EB01-033TH->BT07-094TH,EB01-033TH,BT07-094TH,P2_candidate_edge_review,synergy,8,second_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m40_02,human_recipe_selection;deck_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m40_02_advisory_recipe_draft
