item_type,item_id,source_card_id,target_card_id,review_priority,status,net_score,review_reasons,blocked_until,recommended_next_action
manual_review_card,EB10-014TH-W,EB10-014TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-016TH-B,EB10-016TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-016TH-W,EB10-016TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-019TH-B,EB10-019TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-019TH-W,EB10-019TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-020TH-B,EB10-020TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-020TH-W,EB10-020TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-022TH-B,EB10-022TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-022TH-W,EB10-022TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-025TH-B,EB10-025TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-025TH-W,EB10-025TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-027TH-B,EB10-027TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-027TH-W,EB10-027TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-035TH-B,EB10-035TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-035TH-W,EB10-035TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S01TH-B,EB10-S01TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S01TH-W,EB10-S01TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S02TH-B,EB10-S02TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S02TH-W,EB10-S02TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S03TH-B,EB10-S03TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S03TH-W,EB10-S03TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S04TH-B,EB10-S04TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S04TH-W,EB10-S04TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S05TH-B,EB10-S05TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S05TH-W,EB10-S05TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S06TH-B,EB10-S06TH-B,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
manual_review_card,EB10-S06TH-W,EB10-S06TH-W,,P1_semantic_gap_review,,,unmapped_feature_tags,semantic_mapping_reviewed;fixture_scaffold_considered;human_acceptance,map_or_defer_unmapped_feature_tags_before_recipe
candidate_edge,EB10-007TH-B->EB06-023TH,EB10-007TH-B,EB06-023TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-S06TH,EB10-007TH-B,EB06-S06TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-023TH,EB10-007TH-W,EB06-023TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-S06TH,EB10-007TH-W,EB06-S06TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-S07TH-B->EB06-023TH,EB10-S07TH-B,EB06-023TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-S07TH-B->EB06-S06TH,EB10-S07TH-B,EB06-S06TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-S07TH-W->EB06-023TH,EB10-S07TH-W,EB06-023TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-S07TH-W->EB06-S06TH,EB10-S07TH-W,EB06-S06TH,P2_candidate_edge_review,synergy,10,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-B->EB06-020TH,EB10-026TH-B,EB06-020TH,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-B->EB10-012TH-B,EB10-026TH-B,EB10-012TH-B,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-B->EB10-012TH-W,EB10-026TH-B,EB10-012TH-W,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-W->EB06-020TH,EB10-026TH-W,EB06-020TH,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-W->EB10-012TH-B,EB10-026TH-W,EB10-012TH-B,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-026TH-W->EB10-012TH-W,EB10-026TH-W,EB10-012TH-W,P2_candidate_edge_review,synergy,9,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-017TH->EB10-012TH-B,EB06-017TH,EB10-012TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-017TH->EB10-012TH-W,EB06-017TH,EB10-012TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-022TH->EB10-012TH-B,EB06-022TH,EB10-012TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-022TH->EB10-012TH-W,EB06-022TH,EB10-012TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-023TH->EB10-012TH-B,EB06-023TH,EB10-012TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-023TH->EB10-012TH-W,EB06-023TH,EB10-012TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-S06TH->EB10-012TH-B,EB06-S06TH,EB10-012TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB06-S06TH->EB10-012TH-W,EB06-S06TH,EB10-012TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-008TH,EB10-007TH-B,EB06-008TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-011TH,EB10-007TH-B,EB06-011TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-013TH,EB10-007TH-B,EB06-013TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-016TH,EB10-007TH-B,EB06-016TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB06-034TH,EB10-007TH-B,EB06-034TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-010TH-B,EB10-007TH-B,EB10-010TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-010TH-W,EB10-007TH-B,EB10-010TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-011TH-B,EB10-007TH-B,EB10-011TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-011TH-W,EB10-007TH-B,EB10-011TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-021TH-B,EB10-007TH-B,EB10-021TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-021TH-W,EB10-007TH-B,EB10-021TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-023TH-B,EB10-007TH-B,EB10-023TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-B->EB10-023TH-W,EB10-007TH-B,EB10-023TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-008TH,EB10-007TH-W,EB06-008TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-011TH,EB10-007TH-W,EB06-011TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-013TH,EB10-007TH-W,EB06-013TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-016TH,EB10-007TH-W,EB06-016TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB06-034TH,EB10-007TH-W,EB06-034TH,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB10-010TH-B,EB10-007TH-W,EB10-010TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB10-010TH-W,EB10-007TH-W,EB10-010TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB10-011TH-B,EB10-007TH-W,EB10-011TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB10-011TH-W,EB10-007TH-W,EB10-011TH-W,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
candidate_edge,EB10-007TH-W->EB10-021TH-B,EB10-007TH-W,EB10-021TH-B,P2_candidate_edge_review,synergy,8,third_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m44_03,human_recipe_selection;m44_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m44_03_advisory_recipe_draft
