item_type,item_id,source_card_id,target_card_id,review_priority,status,net_score,review_reasons,blocked_until,recommended_next_action
candidate_edge,G-FC04-025TH->G-BT06-024TH,G-FC04-025TH,G-BT06-024TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-FC04-025TH->G-BT08-048TH,G-FC04-025TH,G-BT08-048TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-FC04-025TH->G-CMB01-013TH,G-FC04-025TH,G-CMB01-013TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-FC04-025TH->G-CMB01-014TH,G-FC04-025TH,G-CMB01-014TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-FC04-025TH->G-TD02-006TH,G-FC04-025TH,G-TD02-006TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-FC04-025TH->G-TD02-012TH,G-FC04-025TH,G-TD02-012TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-LD03-003TH->G-BT01-048TH,G-LD03-003TH,G-BT01-048TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-LD03-003TH->G-CMB01-013TH,G-LD03-003TH,G-CMB01-013TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-LD03-003TH->G-TD02-012TH,G-LD03-003TH,G-TD02-012TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-LD03-011TH->G-BT01-045TH,G-LD03-011TH,G-BT01-045TH,P2_candidate_edge_review,synergy,10,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-010TH->G-BT02-044TH,G-BT01-010TH,G-BT02-044TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT01-046TH,G-BT01-011TH,G-BT01-046TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-001TH,G-BT01-011TH,G-BT06-001TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-003TH,G-BT01-011TH,G-BT06-003TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-023TH,G-BT01-011TH,G-BT06-023TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-024TH,G-BT01-011TH,G-BT06-024TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-045TH,G-BT01-011TH,G-BT06-045TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT06-051TH,G-BT01-011TH,G-BT06-051TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT08-048TH,G-BT01-011TH,G-BT08-048TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT14-004TH,G-BT01-011TH,G-BT14-004TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-BT14-015TH,G-BT01-011TH,G-BT14-015TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CHB01-001TH,G-BT01-011TH,G-CHB01-001TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CHB01-006TH,G-BT01-011TH,G-CHB01-006TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CHB01-010TH,G-BT01-011TH,G-CHB01-010TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CHB01-047TH,G-BT01-011TH,G-CHB01-047TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CMB01-004TH,G-BT01-011TH,G-CMB01-004TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-CMB01-014TH,G-BT01-011TH,G-CMB01-014TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-FC04-001TH,G-BT01-011TH,G-FC04-001TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-LD03-002TH,G-BT01-011TH,G-LD03-002TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-MT01-001TH,G-BT01-011TH,G-MT01-001TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-MT01-005TH,G-BT01-011TH,G-MT01-005TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD02-002TH,G-BT01-011TH,G-TD02-002TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD02-004TH,G-BT01-011TH,G-TD02-004TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD02-006TH,G-BT01-011TH,G-TD02-006TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD11-002TH,G-BT01-011TH,G-TD11-002TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD11-003TH,G-BT01-011TH,G-TD11-003TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD11-007TH,G-BT01-011TH,G-TD11-007TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-011TH->G-TD11-009TH,G-BT01-011TH,G-TD11-009TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-045TH->G-BT01-046TH,G-BT01-045TH,G-BT01-046TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
candidate_edge,G-BT01-045TH->G-CHB01-010TH,G-BT01-045TH,G-CHB01-010TH,P2_candidate_edge_review,synergy,9,fourth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m48_03,human_recipe_selection;m48_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m48_03_advisory_recipe_draft
